Image 1 ID,Image 2 ID,Image 1 Name,Image 2 Name,Fundamental Matrix,Transformation Matrix,Matches Weight,Epipolar Error Weight
8,31,0007.jpg,0030.jpg,"[[-1.63859904e-07 -1.38707259e-06  7.42771577e-04]
 [ 5.48063277e-06 -3.98150449e-07 -5.80644934e-03]
 [-2.14686362e-03  3.28856448e-03  1.00000000e+00]]","[[ 7.58374999e-02 -3.07972175e-03  9.97115434e-01 -5.28024963e+00]
 [ 2.23624468e-02  9.99748967e-01  1.38703758e-03 -4.52241528e-02]
 [-9.96869397e-01  2.21927514e-02  7.58873323e-02  4.14427654e+00]]",0.012658227848101266,91.448987200396
8,32,0007.jpg,0031.jpg,"[[ 3.08947700e-06  5.04132242e-07 -3.20860804e-03]
 [ 2.98376167e-06  2.60633892e-07 -3.12903073e-03]
 [-8.17733045e-04  9.95279713e-04  1.00000000e+00]]","[[ 1.66931784e-01 -3.56414632e-03  9.85962005e-01 -5.08483015e+00]
 [ 2.01476396e-02  9.99796995e-01  2.02990940e-04 -2.82327525e-02]
 [-9.85762574e-01  1.98309215e-02  1.66969706e-01  3.76205577e+00]]",0.012987012987012988,92.35870788904191
8,33,0007.jpg,0032.jpg,"[[ 4.36181279e-07 -1.57870253e-06  2.26188297e-04]
 [ 5.24880016e-06 -2.33091991e-07 -4.25111586e-03]
 [-2.09912587e-03  1.97726501e-03  1.00000000e+00]]","[[ 2.62792793e-01 -4.35281011e-03  9.64842475e-01 -4.89087466e+00]
 [ 1.73862382e-02  9.99848823e-01 -2.24726878e-04 -1.10265295e-02]
 [-9.64695634e-01  1.68340377e-02  2.62828744e-01  3.06406375e+00]]",0.011904761904761904,96.13096776608444
8,34,0007.jpg,0033.jpg,"[[ 4.50598923e-06 -5.17939122e-07 -4.77021332e-03]
 [ 5.87650575e-06  8.99638775e-08 -6.12799535e-03]
 [-5.94425376e-04  3.11626578e-03  1.00000000e+00]]","[[ 3.71990176e-01 -4.63095800e-03  9.28225114e-01 -4.71054602e+00]
 [ 1.94520883e-02  9.99806849e-01 -2.80742483e-03 -1.00134799e-02]
 [-9.28032825e-01  1.91002513e-02  3.72008408e-01  2.40359038e+00]]",0.011235955056179775,88.1432849331792
8,35,0007.jpg,0034.jpg,"[[-3.01859997e-07  1.95977435e-05 -7.35960173e-03]
 [-4.95684257e-06 -2.32286282e-07 -4.96173488e-03]
 [ 1.84178824e-03  2.43060130e-03  1.00000000e+00]]","[[ 4.68192691e-01 -5.91347657e-03  8.83606606e-01 -4.58046216e+00]
 [ 1.99327067e-02  9.99793832e-01 -3.87060280e-03 -7.77248420e-03]
 [-8.83401546e-01  1.94248593e-02  4.68214036e-01  1.85591935e+00]]",0.010752688172043012,44.121008715790666
8,36,0007.jpg,0035.jpg,"[[ 1.65429705e-06 -2.48156864e-06 -9.13312418e-04]
 [ 7.19363625e-06  1.47775736e-07 -6.59464971e-03]
 [-2.03894759e-03  3.58263667e-03  1.00000000e+00]]","[[ 5.70288468e-01 -5.95017132e-03  8.21422947e-01 -4.41499194e+00]
 [ 1.67483599e-02  9.99850120e-01 -4.38521595e-03  6.86596594e-03]
 [-8.21273740e-01  1.62583252e-02  5.70302649e-01  1.31466982e+00]]",0.010638297872340425,47.25388784205508
8,37,0007.jpg,0036.jpg,"[[ 2.03949726e-06  1.20192185e-05 -7.20916438e-03]
 [ 6.46597916e-07 -3.90300336e-07 -9.43261484e-03]
 [ 7.70868630e-04  6.73227458e-03  1.00000000e+00]]","[[ 0.68936905 -0.00589359  0.72438635 -3.88654499]
 [ 0.01373124  0.99989356 -0.00493236  0.01939778]
 [-0.72428018  0.01334694  0.68937659  0.82005641]]",0.008403361344537815,40.818458989708546
8,38,0007.jpg,0037.jpg,"[[ 1.59945257e-06 -2.89137834e-06 -8.79086677e-04]
 [ 8.55652442e-06  8.53036365e-09 -8.34637389e-03]
 [-2.29531633e-03  5.26025427e-03  1.00000000e+00]]","[[ 0.78080247 -0.00641933  0.62474499 -3.39350577]
 [ 0.01568913  0.99983334 -0.00933478  0.01893802]
 [-0.62458095  0.01709032  0.78077306  0.35875421]]",0.008849557522123894,23.362670420343363
8,39,0007.jpg,0038.jpg,"[[-2.12037065e-07  2.64453710e-05 -9.84451746e-03]
 [-1.18583057e-05 -6.00647151e-07 -8.91897178e-03]
 [ 4.33859225e-03  6.40196763e-03  1.00000000e+00]]","[[ 0.83081292 -0.00625407  0.55651665 -2.89686253]
 [ 0.01471519  0.99983413 -0.01073202  0.0192033 ]
 [-0.55635722  0.01710555  0.83076714  0.40612193]]",0.008,25.72489762010356
8,40,0007.jpg,0039.jpg,"[[-7.63641331e-06  1.59516317e-04 -5.09967133e-02]
 [-1.06996751e-04  4.43594536e-06 -5.31204343e-02]
 [ 3.35721257e-02  5.14464572e-02  1.00000000e+00]]","[[ 0.88589146 -0.0064115   0.46384827 -2.51247901]
 [ 0.01357025  0.99983474 -0.01209734  0.02132366]
 [-0.46369405  0.01701147  0.88583206  0.25538011]]",0.0070921985815602835,24.532142010381044
8,41,0007.jpg,0040.jpg,"[[-1.05507582e-08 -9.55119119e-06  3.63111459e-03]
 [ 1.27672957e-05 -1.39016354e-07 -1.20808371e-02]
 [-4.76915793e-03  9.31732258e-03  1.00000000e+00]]","[[ 0.93338795 -0.00619967  0.35881541 -2.15873071]
 [ 0.01159278  0.99984984 -0.01288076  0.02460885]
 [-0.35868167  0.01618242  0.93331966  0.09212488]]",0.0058823529411764705,20.253026118364392
8,42,0007.jpg,0041.jpg,"[[-4.20107471e-07  1.82615795e-06  5.26619608e-04]
 [ 4.71358966e-06  1.40029710e-07 -1.84526402e-02]
 [-2.74432108e-03  1.59421606e-02  1.00000000e+00]]","[[ 0.95403912 -0.0061903   0.29961817 -2.01824125]
 [ 0.01028181  0.99987416 -0.01208111  0.02772017]
 [-0.29950568  0.01460647  0.9539827   0.00657315]]",0.005847953216374269,13.495871810681091
8,43,0007.jpg,0042.jpg,"[[ 9.25875556e-07 -9.00574277e-06  9.23173435e-04]
 [ 1.40011874e-05 -2.28828603e-07 -1.57009595e-02]
 [-3.20710012e-03  1.19536272e-02  1.00000000e+00]]","[[ 0.97589037 -0.0056913   0.21818705 -1.78192622]
 [ 0.00848405  0.99989361 -0.0118651   0.03048683]
 [-0.21809631  0.01343015  0.97583484 -0.06700193]]",0.005128205128205128,12.14355023035048
8,44,0007.jpg,0043.jpg,"[[ 4.92165714e-07  4.88355929e-06 -3.17396749e-03]
 [ 1.32200770e-06 -1.36892693e-07 -1.43762396e-02]
 [ 3.89456165e-04  1.18199447e-02  1.00000000e+00]]","[[ 0.95851787 -0.00292019  0.28501749 -1.32319088]
 [ 0.00645254  0.99991357 -0.01145521  0.03247385]
 [-0.28495941  0.01281911  0.95845386  0.05930582]]",0.004878048780487805,13.958488280177418
8,45,0007.jpg,0044.jpg,"[[ 6.40870069e-06 -1.13946991e-04  2.36608466e-02]
 [ 1.04262439e-04  1.23825459e-06  5.26637484e-04]
 [-2.36202411e-02 -5.68192503e-03  1.00000000e+00]]","[[ 0.97650012 -0.00300867  0.21549586 -1.18540471]
 [ 0.00533812  0.99993344 -0.01022854  0.03002036]
 [-0.21545074  0.01113851  0.97645118 -0.04638316]]",0.004366812227074236,17.141160140129198
8,46,0007.jpg,0045.jpg,"[[ 6.04628264e-06  7.51679817e-05 -6.56664074e-02]
 [ 3.00152209e-05  1.12361589e-05 -6.47717850e-01]
 [ 2.52546946e-02  6.23631321e-01  1.00000000e+00]]","[[ 0.9903151  -0.00240851  0.13881717 -0.91433269]
 [ 0.0041396   0.99991722 -0.01218287  0.03271365]
 [-0.13877634  0.01263953  0.99024309 -0.14808731]]",0.004166666666666667,10.958855290087802
8,47,0007.jpg,0046.jpg,"[[-8.70748342e-07  1.43455920e-04 -5.44833124e-02]
 [-1.52379230e-04  2.12212785e-06  1.40378362e-01]
 [ 5.89011485e-02 -1.44203923e-01  1.00000000e+00]]","[[ 9.95632831e-01  2.65577884e-04  9.33552138e-02 -4.71145628e-01]
 [ 5.77842245e-04  9.99959266e-01 -9.00737883e-03  3.76832762e-02]
 [-9.33538032e-02  9.02198667e-03  9.95592121e-01 -5.51486600e-01]]",0.00390625,9.589113295849218
8,48,0007.jpg,0047.jpg,"[[ 1.91450408e-06  1.60705000e-04 -6.12635658e-02]
 [-1.60039615e-04 -5.63587110e-07  8.34326009e-02]
 [ 5.77659545e-02 -8.27644090e-02  1.00000000e+00]]","[[ 9.99778853e-01  8.21877075e-04  2.10135614e-02 -9.07118717e-02]
 [-5.55202971e-04  9.99919283e-01 -1.26932575e-02  3.91714889e-02]
 [-2.10222975e-02  1.26787837e-02  9.99698610e-01 -5.96943253e-01]]",0.003875968992248062,9.810845397197914
8,49,0007.jpg,0048.jpg,"[[ 2.26720457e-06  1.14262556e-04 -3.23714554e-02]
 [-1.11416511e-04 -2.18205973e-07  3.96975985e-02]
 [ 2.70352865e-02 -3.84364582e-02  1.00000000e+00]]","[[ 9.96849164e-01  4.11248167e-04 -7.93194556e-02  3.57887715e-01]
 [-1.16712814e-03  9.99954350e-01 -9.48344027e-03  3.86651555e-02]
 [ 7.93119346e-02  9.54613547e-03  9.96804137e-01 -5.93282308e-01]]",0.004524886877828055,13.051875244312667
8,50,0007.jpg,0049.jpg,"[[-9.48819376e-08  6.81558755e-06 -3.03037149e-03]
 [-4.46537726e-06 -7.53687160e-07  8.76576479e-03]
 [ 2.22903095e-03 -1.10408977e-02  1.00000000e+00]]","[[ 0.98871066  0.00126161 -0.14983203  0.86983864]
 [-0.00267047  0.99995409 -0.00920214  0.04194978]
 [ 0.14981354  0.00949837  0.98866864 -0.52121792]]",0.005917159763313609,19.556029953991064
8,51,0007.jpg,0050.jpg,"[[ 2.13739410e-06  4.74279658e-05 -1.45368512e-02]
 [-4.45536234e-05 -9.25482343e-07  5.64933024e-03]
 [ 1.14842702e-02 -7.91960386e-03  1.00000000e+00]]","[[ 0.96841232  0.00207814 -0.24934566  1.37199563]
 [-0.00455094  0.99994601 -0.00934109  0.03979589]
 [ 0.24931279  0.01018079  0.9683695  -0.38072717]]",0.0078125,34.23389064556973
8,52,0007.jpg,0051.jpg,"[[ 7.24001585e-07  5.33579639e-06 -1.24489277e-03]
 [-1.49714848e-06 -6.23756293e-08  3.69768952e-03]
 [-6.70212105e-04 -6.42778914e-03  1.00000000e+00]]","[[ 0.93193493  0.00192108 -0.36262045  1.83444455]
 [-0.00550727  0.99994562 -0.00885621  0.03808408]
 [ 0.36258371  0.01025046  0.93189483 -0.13632796]]",0.009009009009009009,56.42316534856889
8,53,0007.jpg,0052.jpg,"[[ 3.05189038e-06 -2.92855445e-04  1.37337876e-01]
 [ 2.78749128e-04  8.61357570e-06  1.89099338e-01]
 [-1.31574750e-01 -1.99538951e-01  1.00000000e+00]]","[[ 8.72835490e-01 -9.69385259e-05 -4.88014546e-01  2.25353411e+00]
 [-6.30761566e-03  9.99914207e-01 -1.14800697e-02  3.47768713e-02]
 [ 4.87973791e-01  1.30984205e-02  8.72759996e-01  2.51780051e-01]]",0.008771929824561403,67.48602171154313
8,54,0007.jpg,0053.jpg,"[[ 2.97657592e-06  2.00921057e-05 -1.53978226e-02]
 [-6.19331673e-06  6.88344961e-06 -3.16063995e-03]
 [ 1.05354212e-02 -5.65551013e-03  1.00000000e+00]]","[[-0.52112703 -0.00972679  0.8534237  -4.76384422]
 [ 0.00796549  0.99983608  0.01625949 -0.07347918]
 [-0.85344196  0.01527119 -0.52096412  6.76480075]]",0.01,78.15305477223569
8,55,0007.jpg,0054.jpg,"[[ 4.03806216e-06  2.01848673e-06 -4.13377817e-03]
 [-9.16404366e-07 -2.62176089e-07 -2.88358460e-04]
 [-1.41329724e-05 -1.64480515e-04  1.00000000e+00]]","[[-0.4265173  -0.01002572  0.90442384 -4.88782335]
 [ 0.01092412  0.99980853  0.01623478 -0.08948543]
 [-0.90441343  0.01680445 -0.42632611  6.44383622]]",0.011904761904761904,45.04607673006494
8,56,0007.jpg,0055.jpg,"[[ 3.75713578e-06  1.68723413e-06 -4.05538711e-03]
 [-1.16648013e-06 -5.55641735e-07 -1.29806745e-04]
 [ 1.24425522e-04  8.18516279e-05  1.00000000e+00]]","[[-0.35554061 -0.00951521  0.9346124  -4.95382434]
 [ 0.00876568  0.99987026  0.01351419 -0.06071832]
 [-0.93461973  0.01299735 -0.35541107  6.14191139]]",0.010869565217391304,93.98501921999926
8,57,0007.jpg,0056.jpg,"[[ 3.08152128e-06  1.85189749e-06 -3.33492754e-03]
 [-7.93547373e-07 -1.31394613e-07 -2.22693437e-04]
 [-1.10085146e-04 -3.47563816e-04  1.00000000e+00]]","[[-0.27562591 -0.00969641  0.96121607 -5.01212208]
 [ 0.00975036  0.99986948  0.01288222 -0.06170877]
 [-0.96121553  0.01292288 -0.27549539  5.80085979]]",0.009900990099009901,84.74002496267657
8,58,0007.jpg,0057.jpg,"[[ 2.39346902e-07 -8.62819284e-07 -4.20879287e-03]
 [ 3.64794449e-06  1.21077568e-06 -3.85267069e-03]
 [ 2.99069103e-03  1.98312574e-03  1.00000000e+00]]","[[-0.20349049 -0.00924662  0.97903326 -4.78937871]
 [ 0.00874054  0.9998984   0.01126039 -0.04468111]
 [-0.97903791  0.01084866 -0.20338899  5.20518244]]",0.009523809523809525,97.74067676193344
8,59,0007.jpg,0058.jpg,"[[-2.47923752e-07 -4.22765133e-07  4.49131262e-04]
 [ 4.85140656e-06  4.74238281e-07 -5.60438157e-03]
 [-1.86675579e-03  2.64983105e-03  1.00000000e+00]]","[[-0.11724525 -0.00857952  0.99306593 -4.67870518]
 [ 0.01322074  0.99986059  0.01019912 -0.05965997]
 [-0.99301499  0.01432487 -0.11711548  4.82389461]]",0.010526315789473684,88.501047037409
8,60,0007.jpg,0059.jpg,"[[ 4.04142744e-07 -4.64701331e-05  1.67775269e-02]
 [ 7.04725029e-05 -1.92104533e-05 -5.92766723e-02]
 [-2.55534349e-02  6.24700075e-02  1.00000000e+00]]","[[-0.04151335 -0.00690221  0.99911411 -4.36555806]
 [ 0.0105621   0.99991723  0.00734662 -0.02474937]
 [-0.99908212  0.01085772 -0.04143701  3.96331857]]",0.009259259259259259,92.42504110510008
8,61,0007.jpg,0060.jpg,"[[ 4.60826055e-07  2.54212369e-06  6.00309082e-04]
 [-2.34843822e-06  2.12973009e-07  3.21736493e-03]
 [-2.01294611e-03 -3.50509121e-03  1.00000000e+00]]","[[ 0.12547117 -0.00644284  0.99207635 -4.55389701]
 [ 0.0118226   0.99991762  0.00499852 -0.01832941]
 [-0.99202682  0.01110175  0.125537    3.17341483]]",0.009900990099009901,109.64393456695674
8,62,0007.jpg,0061.jpg,"[[-6.40311259e-06 -3.73174287e-06  7.56976145e-03]
 [ 1.23014557e-05 -3.99961868e-07 -9.99840950e-03]
 [-5.09294184e-03  5.39477260e-03  1.00000000e+00]]","[[ 2.55461760e-01 -5.02267523e-03  9.66806114e-01 -4.44615246e+00]
 [ 8.27841824e-03  9.99961211e-01  3.00749144e-03  9.96468353e-04]
 [-9.66783718e-01  7.23532631e-03  2.55493430e-01  2.58374637e+00]]",0.010869565217391304,113.3353214157647
8,63,0007.jpg,0062.jpg,"[[ 1.31984072e-07 -2.48881893e-06  8.35108835e-04]
 [ 7.55646866e-06  1.22829439e-07 -6.93949543e-03]
 [-2.92395414e-03  4.34204083e-03  1.00000000e+00]]","[[ 3.87620204e-01 -5.23829121e-03  9.21804284e-01 -4.19667056e+00]
 [ 1.10056264e-02  9.99938880e-01  1.05441893e-03 -4.36975690e-03]
 [-9.21753467e-01  9.73631949e-03  3.87654164e-01  1.77850123e+00]]",0.009345794392523364,93.95430754661336
8,64,0007.jpg,0063.jpg,"[[-1.11379892e-06  3.03501861e-05 -1.08332428e-02]
 [-1.10401215e-05  5.76168439e-07 -3.61496797e-03]
 [ 4.04344405e-03  7.26461136e-04  1.00000000e+00]]","[[ 5.08991025e-01 -4.95517731e-03  8.60757563e-01 -4.02879226e+00]
 [ 9.70662507e-03  9.99952889e-01  1.66816074e-05 -3.47107625e-04]
 [-8.60717095e-01  8.34656016e-03  5.09015144e-01  1.02045417e+00]]",0.01020408163265306,49.29456600022125
9,10,0008.jpg,0009.jpg,"[[ 7.18049119e-08 -2.63925424e-06  1.26034982e-03]
 [ 6.22801420e-06  4.05358085e-07  1.20076278e-02]
 [-2.69939629e-03 -1.47972792e-02  1.00000000e+00]]","[[-9.66285207e-01  1.09987249e-02 -2.57239046e-01  1.71602252e+00]
 [ 7.61456121e-03  9.99870915e-01  1.41481915e-02 -7.10302123e-02]
 [ 2.57361453e-01  1.17124257e-02 -9.66244225e-01  8.43968149e+00]]",0.001869158878504673,4.133842354887854
9,11,0008.jpg,0010.jpg,"[[ 5.23594052e-09  1.76104183e-06 -6.73804241e-04]
 [ 2.31318700e-06  3.33997786e-08  8.46982915e-03]
 [-9.16115581e-04 -1.10784649e-02  1.00000000e+00]]","[[-0.98961134  0.01160742 -0.14329922  1.19011878]
 [ 0.00945607  0.99983227  0.01568496 -0.08471871]
 [ 0.14345725  0.01416697 -0.98955511  8.59106344]]",0.0031847133757961785,4.19699840289198
9,12,0008.jpg,0011.jpg,"[[-1.43087745e-08 -4.01337540e-07  1.34637038e-04]
 [ 4.31009254e-06  1.08008570e-07  5.38134884e-03]
 [-1.62834262e-03 -8.01572992e-03  1.00000000e+00]]","[[-0.99773628  0.01124282 -0.06630176  0.74595748]
 [ 0.01020768  0.99982099  0.01593075 -0.08888267]
 [ 0.066469    0.0152179  -0.99767243  8.60289273]]",0.004310344827586207,9.150275719897262
9,13,0008.jpg,0012.jpg,"[[ 2.29936871e-07 -8.38572457e-08  3.01572344e-04]
 [ 4.27278679e-06  3.48146131e-08  4.88290759e-03]
 [-2.04758878e-03 -7.39609891e-03  1.00000000e+00]]","[[-0.99419647  0.00925745  0.10718056 -0.19680505]
 [ 0.01144853  0.9997375   0.01984572 -0.13035576]
 [-0.10696871  0.02095761 -0.99404149  8.75166608]]",0.007407407407407408,22.12287676083462
9,14,0008.jpg,0013.jpg,"[[ 2.13967892e-07  3.38973940e-06 -1.11998496e-03]
 [ 1.48561841e-06  1.73248641e-07  4.70892758e-03]
 [-8.91021455e-04 -7.25985726e-03  1.00000000e+00]]","[[-9.73357140e-01  6.38320168e-03  2.29205437e-01 -1.01236784e+00]
 [ 1.12168074e-02  9.99741199e-01  1.97918946e-02 -1.30716439e-01]
 [-2.29019783e-01  2.18355352e-02 -9.73176833e-01  8.80222786e+00]]",0.008771929824561403,43.39391052179387
9,15,0008.jpg,0014.jpg,"[[ 4.41509271e-07  6.91784050e-07  1.22203800e-04]
 [ 4.14972765e-06  2.36071124e-07  4.00490412e-03]
 [-2.10501164e-03 -6.77014124e-03  1.00000000e+00]]","[[-9.44772681e-01  3.91760401e-03  3.27702965e-01 -1.58189518e+00]
 [ 1.01649831e-02  9.99797744e-01  1.73534795e-02 -1.06172850e-01]
 [-3.27568701e-01  1.97261884e-02 -9.44621418e-01  8.65044368e+00]]",0.009615384615384616,59.420079263031504
9,16,0008.jpg,0015.jpg,"[[ 2.33856975e-07  1.69692529e-06 -5.76554537e-04]
 [ 3.50239050e-06 -1.30130906e-07  2.25874893e-03]
 [-1.61024264e-03 -4.72017835e-03  1.00000000e+00]]","[[-9.04930076e-01  2.20730572e-03  4.25554562e-01 -2.19106481e+00]
 [ 1.00518292e-02  9.99818422e-01  1.61889879e-02 -9.54452147e-02]
 [-4.25441556e-01  1.89275039e-02 -9.04787948e-01  8.50710729e+00]]",0.013157894736842105,81.07773033305389
9,17,0008.jpg,0016.jpg,"[[-1.32523328e-08  1.91321493e-06 -7.31804027e-04]
 [ 2.41868843e-06  4.43937734e-07  1.58077515e-03]
 [-9.10950386e-04 -4.39342103e-03  1.00000000e+00]]","[[-9.10619309e-01  2.67627385e-03  4.13237596e-01 -1.72209047e+00]
 [ 9.95827742e-03  9.99830757e-01  1.54690156e-02 -8.67269989e-02]
 [-4.13126259e-01  1.82015189e-02 -9.10491844e-01  8.47751485e+00]]",0.011494252873563218,91.23352408718037
9,18,0008.jpg,0017.jpg,"[[-8.49338884e-09  1.36739250e-06 -5.38347006e-04]
 [ 2.55272976e-06  5.77750586e-08  1.95453970e-03]
 [-9.91942922e-04 -4.54682647e-03  1.00000000e+00]]","[[-8.68684352e-01  1.73797347e-03  4.95362974e-01 -2.05364041e+00]
 [ 9.95591998e-03  9.99853113e-01  1.39510502e-02 -7.15693483e-02]
 [-4.95265965e-01  1.70508531e-02 -8.68574057e-01  8.11137011e+00]]",0.01,93.07818270021691
9,19,0008.jpg,0018.jpg,"[[ 5.62055828e-07  9.25905961e-07 -3.59535137e-04]
 [ 1.21193562e-06  1.83377800e-07  8.08662333e-04]
 [-1.10851958e-03 -2.15912504e-03  1.00000000e+00]]","[[-8.11436844e-01  1.65086177e-03  5.84437783e-01 -2.45332381e+00]
 [ 1.18571110e-02  9.99836690e-01  1.36382431e-02 -7.66404340e-02]
 [-5.84319824e-01  1.79963166e-02 -8.11323903e-01  8.02303004e+00]]",0.0070921985815602835,98.8152290704531
9,20,0008.jpg,0019.jpg,"[[-5.64846257e-07 -2.39670554e-06  1.05701792e-03]
 [ 3.98405904e-06  9.25521845e-08 -2.65381456e-03]
 [-1.08514276e-03 -9.95692725e-04  1.00000000e+00]]","[[-7.30930034e-01 -3.34578083e-04  6.82452323e-01 -3.09113741e+00]
 [ 1.23090441e-02  9.99830746e-01  1.36735874e-02 -8.09607133e-02]
 [-6.82341390e-01  1.83947715e-02 -7.30802203e-01  7.72608469e+00]]",0.008064516129032258,214.4743740633366
9,21,0008.jpg,0020.jpg,"[[ 5.07370964e-06  1.75590921e-06 -4.82803636e-03]
 [-4.71392021e-08 -2.13491258e-07 -3.04973228e-04]
 [-8.16093397e-04 -1.56504208e-04  1.00000000e+00]]","[[-6.51860723e-01 -1.93755958e-03  7.58336234e-01 -3.66936245e+00]
 [ 1.32813785e-02  9.99814189e-01  1.39711227e-02 -8.68138866e-02]
 [-7.58222396e-01  1.91789767e-02 -6.51713867e-01  7.39543370e+00]]",0.008771929824561403,100.89301327846542
9,22,0008.jpg,0021.jpg,"[[ 4.82668311e-06  2.54740250e-05 -1.22617201e-02]
 [-2.57177011e-05 -5.28332006e-08  1.67362986e-02]
 [ 3.67921374e-03 -9.46909530e-03  1.00000000e+00]]","[[-5.66703499e-01 -1.86054985e-03  8.23919707e-01 -4.09147331e+00]
 [ 1.56088044e-02  9.99793744e-01  1.29936571e-02 -8.84647364e-02]
 [-8.23773943e-01  2.02239525e-02 -5.66557572e-01  7.15719406e+00]]",0.010309278350515464,34.93118311002168
9,23,0008.jpg,0022.jpg,"[[-6.61752210e-05  1.34430592e-05  8.02664782e-02]
 [ 6.47822656e-06  2.41215135e-05  8.04773088e-03]
 [-1.83712100e-02 -3.03061257e-02  1.00000000e+00]]","[[-5.01393925e-01 -1.16924075e-03  8.65218334e-01 -4.22554437e+00]
 [ 1.81631222e-02  9.99764496e-01  1.18765913e-02 -9.08534633e-02]
 [-8.65028458e-01  2.16699170e-02 -5.01254607e-01  6.96752896e+00]]",0.012048192771084338,74.8910963275305
9,24,0008.jpg,0023.jpg,"[[ 6.38188178e-06  1.54476740e-06 -6.59716530e-03]
 [-1.41652477e-06 -1.18736797e-06  3.37961346e-04]
 [-2.38172118e-04  5.07513614e-04  1.00000000e+00]]","[[-4.45010627e-01 -1.31410660e-04  8.95525279e-01 -4.38424967e+00]
 [ 1.93836899e-02  9.99764294e-01  9.77898437e-03 -8.23958422e-02]
 [-8.95315483e-01  2.17103363e-02 -4.44903188e-01  6.78867402e+00]]",0.010638297872340425,67.38420170944819
9,25,0008.jpg,0024.jpg,"[[ 3.41997406e-06  2.45937379e-06 -4.57963608e-03]
 [-4.34255202e-07  2.49114972e-07 -5.61173365e-04]
 [ 1.33482097e-04 -4.83126242e-04  1.00000000e+00]]","[[-3.87249964e-01  8.72881776e-04  9.21974351e-01 -4.26743955e+00]
 [ 1.97501330e-02  9.99777938e-01  7.34895755e-03 -7.04267425e-02]
 [-9.21763200e-01  2.10549996e-02 -3.87181210e-01  6.72145875e+00]]",0.015151515151515152,76.24338126061234
9,26,0008.jpg,0025.jpg,"[[ 6.08151616e-06  1.28638908e-06 -9.06955633e-03]
 [-1.60987056e-06 -1.26352899e-06 -7.15354413e-04]
 [ 1.95772766e-03  1.57507642e-03  1.00000000e+00]]","[[-3.25959406e-01  5.43193491e-04  9.45383610e-01 -4.44599265e+00]
 [ 2.02616057e-02  9.99774154e-01  6.41156678e-03 -7.03718011e-02]
 [-9.45166616e-01  2.12449004e-02 -3.25896796e-01  6.47867690e+00]]",0.012658227848101266,63.41236926695602
9,27,0008.jpg,0026.jpg,"[[ 2.37802752e-06  2.34320826e-06 -3.02007843e-03]
 [ 6.26278291e-07  8.73559876e-07 -1.04085509e-03]
 [-4.29333079e-04 -8.98109908e-04  1.00000000e+00]]","[[-2.17457597e-01 -7.42205981e-04  9.76069487e-01 -4.75550578e+00]
 [ 2.22613752e-02  9.99735823e-01  5.71979264e-03 -7.69337824e-02]
 [-9.75815876e-01  2.29724614e-02 -2.17383627e-01  6.05460638e+00]]",0.0125,109.55219204974611
9,28,0008.jpg,0027.jpg,"[[ 2.46051844e-06  2.00942522e-06 -3.44452439e-03]
 [-4.13048052e-07  2.00113141e-07 -3.16407420e-04]
 [-7.98107545e-05 -5.98788587e-04  1.00000000e+00]]","[[-1.55334779e-01 -8.43402039e-04  9.87861526e-01 -4.67732338e+00]
 [ 2.24751668e-02  9.99737773e-01  4.38761491e-03 -6.81785444e-02]
 [-9.87606183e-01  2.28839018e-02 -1.55275091e-01  5.80457382e+00]]",0.010752688172043012,102.97405735181762
9,29,0008.jpg,0028.jpg,"[[ 3.25142520e-06  1.19048287e-06 -7.01271198e-03]
 [-1.09361999e-06 -5.79211384e-07 -9.97320441e-04]
 [ 2.31848495e-03  1.16856865e-03  1.00000000e+00]]","[[-7.94361621e-02 -1.57997402e-03  9.96838703e-01 -4.76832842e+00]
 [ 2.24003604e-02  9.99743402e-01  3.36961963e-03 -6.31197195e-02]
 [-9.96588240e-01  2.25972159e-02 -7.93803869e-02  5.56449147e+00]]",0.013513513513513514,122.34195644181847
9,30,0008.jpg,0029.jpg,"[[ 1.30089605e-06 -1.21800743e-05  3.28924859e-03]
 [ 9.80976920e-06  2.53785984e-07 -6.44820350e-03]
 [-4.58199798e-03  5.81055926e-03  1.00000000e+00]]","[[ 2.65545132e-02 -2.66129318e-03  9.99643824e-01 -4.91931079e+00]
 [ 2.54764790e-02  9.99673452e-01  1.98461552e-03 -7.48402756e-02]
 [-9.99322674e-01  2.54147044e-02  2.66136422e-02  5.18320858e+00]]",0.012195121951219513,55.37026846773788
9,31,0008.jpg,0030.jpg,"[[-4.57428865e-07  4.09900217e-07  3.75258363e-04]
 [ 3.50346089e-06  2.52833021e-07 -4.20727162e-03]
 [-1.20947286e-03  1.06397809e-03  1.00000000e+00]]","[[ 9.22749789e-02 -3.60832927e-03  9.95727025e-01 -4.87476895e+00]
 [ 2.41559697e-02  9.99707244e-01  1.38419595e-03 -6.51817068e-02]
 [-9.95440514e-01  2.39250252e-02  9.23351275e-02  4.91169332e+00]]",0.015384615384615385,83.37942252942489
