Image 1 ID,Image 2 ID,Matches Weight
27,43,0.007352941176470588
17,28,0.007352941176470588
54,64,0.007352941176470588
43,51,0.007352941176470588
45,52,0.007352941176470588
50,60,0.007352941176470588
39,55,0.007352941176470588
28,44,0.007352941176470588
11,16,0.007352941176470588
1,55,0.007407407407407408
22,34,0.007407407407407408
44,55,0.007407407407407408
6,12,0.007407407407407408
18,48,0.007407407407407408
21,47,0.007407407407407408
51,55,0.007407407407407408
50,57,0.007407407407407408
21,48,0.007407407407407408
27,48,0.007407407407407408
9,13,0.007407407407407408
6,30,0.007462686567164179
17,25,0.007462686567164179
26,43,0.007462686567164179
44,54,0.007462686567164179
9,42,0.007462686567164179
13,54,0.007462686567164179
55,63,0.007462686567164179
13,52,0.007462686567164179
3,55,0.007462686567164179
15,48,0.007462686567164179
16,28,0.007462686567164179
49,57,0.007462686567164179
15,21,0.007462686567164179
40,50,0.007462686567164179
23,33,0.007518796992481203
23,51,0.007518796992481203
5,27,0.007518796992481203
15,23,0.007518796992481203
23,47,0.007518796992481203
35,56,0.007518796992481203
45,51,0.007518796992481203
39,54,0.007518796992481203
30,46,0.007518796992481203
55,64,0.007518796992481203
36,56,0.007518796992481203
22,49,0.007518796992481203
10,44,0.007518796992481203
31,46,0.007518796992481203
11,48,0.007518796992481203
48,55,0.007518796992481203
30,45,0.007575757575757576
25,36,0.007575757575757576
10,45,0.007575757575757576
17,26,0.007575757575757576
7,27,0.007575757575757576
22,48,0.007575757575757576
22,30,0.007575757575757576
38,49,0.007575757575757576
5,12,0.007575757575757576
6,58,0.007575757575757576
43,55,0.007575757575757576
5,55,0.007575757575757576
15,47,0.007633587786259542
30,47,0.007633587786259542
38,52,0.007633587786259542
24,33,0.007633587786259542
25,38,0.007633587786259542
10,53,0.007633587786259542
6,56,0.007633587786259542
37,49,0.007633587786259542
6,57,0.007633587786259542
10,43,0.007633587786259542
2,26,0.007692307692307693
23,32,0.007692307692307693
48,63,0.007692307692307693
11,49,0.007692307692307693
48,62,0.007692307692307693
4,54,0.007692307692307693
33,47,0.007692307692307693
1,8,0.007692307692307693
16,48,0.007692307692307693
17,24,0.007692307692307693
27,45,0.007692307692307693
4,50,0.007692307692307693
25,41,0.007692307692307693
11,19,0.007692307692307693
15,22,0.007692307692307693
26,45,0.007692307692307693
6,35,0.007692307692307693
21,32,0.007692307692307693
26,44,0.007751937984496124
3,25,0.007751937984496124
22,31,0.007751937984496124
17,50,0.007751937984496124
29,48,0.007751937984496124
28,49,0.007751937984496124
30,54,0.007751937984496124
26,62,0.0078125
13,18,0.0078125
25,42,0.0078125
25,44,0.0078125
16,23,0.0078125
20,30,0.0078125
25,46,0.0078125
47,62,0.0078125
7,36,0.0078125
2,9,0.0078125
23,31,0.0078125
8,51,0.0078125
18,29,0.007874015748031496
6,28,0.007874015748031496
10,42,0.007874015748031496
27,49,0.007874015748031496
20,48,0.007874015748031496
38,54,0.007874015748031496
27,52,0.007874015748031496
17,54,0.007874015748031496
25,37,0.007874015748031496
35,48,0.007874015748031496
16,54,0.007936507936507936
8,20,0.007936507936507936
21,29,0.007936507936507936
5,11,0.007936507936507936
25,45,0.007936507936507936
26,50,0.007936507936507936
51,58,0.007936507936507936
34,47,0.007936507936507936
4,25,0.007936507936507936
11,17,0.007936507936507936
24,60,0.007936507936507936
24,35,0.007936507936507936
25,50,0.007936507936507936
23,49,0.007936507936507936
5,52,0.008
48,61,0.008
14,24,0.008
26,49,0.008
8,39,0.008
19,48,0.008
3,52,0.008
23,34,0.008
20,55,0.008
20,56,0.008
7,35,0.008
41,51,0.008
22,47,0.008
31,47,0.008
12,49,0.008064516129032258
19,54,0.008064516129032258
1,47,0.008064516129032258
17,55,0.008064516129032258
24,34,0.008064516129032258
7,33,0.008064516129032258
6,53,0.008064516129032258
7,53,0.008064516129032258
6,51,0.008064516129032258
9,20,0.008064516129032258
24,45,0.008130081300813009
33,55,0.008130081300813009
28,53,0.008130081300813009
7,51,0.008130081300813009
14,23,0.008130081300813009
7,31,0.008130081300813009
25,47,0.008130081300813009
24,59,0.008130081300813009
16,27,0.008130081300813009
11,23,0.008130081300813009
32,46,0.008130081300813009
6,34,0.00819672131147541
37,54,0.00819672131147541
39,53,0.00819672131147541
53,62,0.00819672131147541
6,59,0.00819672131147541
14,53,0.00819672131147541
7,59,0.00819672131147541
12,48,0.00819672131147541
3,50,0.00819672131147541
18,53,0.00819672131147541
5,26,0.00819672131147541
25,63,0.00819672131147541
25,40,0.00819672131147541
36,48,0.00819672131147541
25,64,0.00819672131147541
22,32,0.00819672131147541
30,48,0.00819672131147541
16,29,0.008264462809917356
12,19,0.008264462809917356
9,41,0.008264462809917356
12,18,0.008264462809917356
6,27,0.008264462809917356
3,53,0.008264462809917356
6,31,0.008264462809917356
26,63,0.008264462809917356
52,61,0.008264462809917356
19,29,0.008264462809917356
17,29,0.008264462809917356
24,47,0.008264462809917356
39,50,0.008264462809917356
7,52,0.008264462809917356
24,61,0.008264462809917356
25,43,0.008333333333333333
3,10,0.008333333333333333
12,47,0.008333333333333333
51,60,0.008333333333333333
20,31,0.008333333333333333
5,25,0.008333333333333333
17,23,0.008333333333333333
39,52,0.008333333333333333
5,54,0.008333333333333333
28,48,0.008333333333333333
29,53,0.008333333333333333
6,52,0.008333333333333333
22,60,0.008333333333333333
49,63,0.008333333333333333
36,55,0.008333333333333333
26,51,0.008403361344537815
8,37,0.008403361344537815
6,55,0.008403361344537815
49,61,0.008403361344537815
49,64,0.008403361344537815
47,55,0.008403361344537815
23,59,0.008403361344537815
2,54,0.008403361344537815
52,62,0.008403361344537815
19,47,0.008403361344537815
21,30,0.008403361344537815
1,54,0.008403361344537815
17,47,0.008403361344537815
22,35,0.008403361344537815
22,57,0.008403361344537815
51,57,0.00847457627118644
34,55,0.00847457627118644
25,51,0.00847457627118644
35,55,0.00847457627118644
50,61,0.00847457627118644
7,18,0.00847457627118644
28,52,0.008547008547008548
28,50,0.008547008547008548
22,58,0.008547008547008548
25,48,0.008547008547008548
4,52,0.008547008547008548
17,48,0.008547008547008548
21,31,0.008547008547008548
26,48,0.008547008547008548
7,57,0.008547008547008548
19,56,0.008620689655172414
20,32,0.008620689655172414
2,10,0.008620689655172414
1,48,0.008620689655172414
18,47,0.008620689655172414
14,52,0.008620689655172414
15,24,0.008620689655172414
7,58,0.008620689655172414
18,56,0.008620689655172414
2,49,0.008620689655172414
7,19,0.008620689655172414
15,52,0.008620689655172414
6,32,0.008620689655172414
8,13,0.008695652173913044
29,50,0.008695652173913044
15,25,0.008695652173913044
14,47,0.008695652173913044
23,46,0.008695652173913044
23,50,0.008695652173913044
7,54,0.008695652173913044
27,50,0.008695652173913044
38,53,0.008695652173913044
25,39,0.008695652173913044
24,51,0.008695652173913044
25,49,0.008695652173913044
17,57,0.008695652173913044
16,47,0.008695652173913044
40,51,0.008695652173913044
5,53,0.008695652173913044
7,26,0.008695652173913044
23,35,0.008771929824561403
24,42,0.008771929824561403
15,27,0.008771929824561403
2,53,0.008771929824561403
8,21,0.008771929824561403
29,52,0.008771929824561403
38,50,0.008771929824561403
9,21,0.008771929824561403
6,26,0.008771929824561403
9,14,0.008771929824561403
24,48,0.008771929824561403
11,46,0.008771929824561403
7,30,0.008771929824561403
10,41,0.008771929824561403
9,40,0.008771929824561403
16,49,0.008771929824561403
8,53,0.008771929824561403
37,50,0.008771929824561403
16,24,0.008849557522123894
16,25,0.008849557522123894
21,58,0.008849557522123894
22,61,0.008849557522123894
8,38,0.008849557522123894
6,54,0.008849557522123894
4,11,0.008928571428571428
53,63,0.008928571428571428
31,48,0.008928571428571428
8,19,0.008928571428571428
24,32,0.008928571428571428
24,50,0.008928571428571428
11,42,0.008928571428571428
10,15,0.008928571428571428
11,47,0.008928571428571428
24,41,0.009009009009009009
21,34,0.009009009009009009
8,52,0.009009009009009009
33,48,0.009009009009009009
17,51,0.009009009009009009
23,60,0.009009009009009009
7,56,0.009009009009009009
35,54,0.009009009009009009
24,46,0.009009009009009009
23,61,0.009009009009009009
24,43,0.00909090909090909
19,55,0.00909090909090909
13,21,0.00909090909090909
19,30,0.00909090909090909
1,9,0.00909090909090909
32,47,0.00909090909090909
4,12,0.00909090909090909
6,29,0.00909090909090909
24,49,0.00909090909090909
9,53,0.00909090909090909
11,43,0.00909090909090909
15,26,0.00909090909090909
23,48,0.00909090909090909
11,18,0.00909090909090909
21,59,0.009174311926605505
4,53,0.009174311926605505
38,51,0.009174311926605505
34,48,0.009174311926605505
24,64,0.009174311926605505
37,52,0.009174311926605505
7,55,0.009174311926605505
18,54,0.009174311926605505
24,37,0.009174311926605505
1,26,0.009174311926605505
33,54,0.009174311926605505
51,61,0.009174311926605505
36,49,0.009259259259259259
20,59,0.009259259259259259
6,24,0.009259259259259259
8,60,0.009259259259259259
9,60,0.009259259259259259
22,40,0.009259259259259259
8,27,0.009259259259259259
29,49,0.009259259259259259
21,35,0.009259259259259259
2,25,0.009259259259259259
23,62,0.009345794392523364
24,36,0.009345794392523364
30,53,0.009345794392523364
15,49,0.009345794392523364
5,51,0.009345794392523364
8,63,0.009345794392523364
53,64,0.009345794392523364
13,24,0.009345794392523364
17,52,0.009433962264150943
20,58,0.009433962264150943
21,57,0.009433962264150943
9,39,0.009433962264150943
16,50,0.009433962264150943
16,55,0.009433962264150943
15,55,0.009433962264150943
14,46,0.009433962264150943
14,21,0.009433962264150943
10,18,0.009433962264150943
6,25,0.009433962264150943
12,45,0.009433962264150943
12,46,0.009433962264150943
2,11,0.009523809523809525
17,53,0.009523809523809525
22,59,0.009523809523809525
30,49,0.009523809523809525
31,54,0.009523809523809525
7,29,0.009523809523809525
22,43,0.009523809523809525
13,19,0.009523809523809525
8,58,0.009523809523809525
16,26,0.009523809523809525
2,52,0.009523809523809525
51,64,0.009523809523809525
24,63,0.009523809523809525
21,43,0.009615384615384616
9,15,0.009615384615384616
36,54,0.009615384615384616
22,42,0.009615384615384616
23,43,0.009615384615384616
7,20,0.009615384615384616
7,13,0.009615384615384616
18,30,0.009615384615384616
1,25,0.009708737864077669
7,32,0.009708737864077669
50,62,0.009708737864077669
24,38,0.009708737864077669
33,49,0.009708737864077669
23,37,0.009708737864077669
35,49,0.009708737864077669
19,31,0.009708737864077669
15,46,0.009708737864077669
22,46,0.00980392156862745
12,60,0.00980392156862745
12,24,0.00980392156862745
23,64,0.00980392156862745
5,24,0.00980392156862745
8,18,0.00980392156862745
8,17,0.00980392156862745
15,28,0.00980392156862745
7,23,0.00980392156862745
16,56,0.00980392156862745
14,48,0.00980392156862745
23,36,0.009900990099009901
21,46,0.009900990099009901
5,21,0.009900990099009901
4,24,0.009900990099009901
13,20,0.009900990099009901
14,20,0.009900990099009901
7,21,0.009900990099009901
27,51,0.009900990099009901
23,63,0.009900990099009901
8,61,0.009900990099009901
51,62,0.009900990099009901
8,57,0.009900990099009901
21,60,0.01
10,23,0.01
9,18,0.01
21,63,0.01
4,22,0.01
15,50,0.01
3,51,0.01
3,54,0.01
8,54,0.01
20,33,0.01
50,64,0.01
8,22,0.01
9,59,0.010101010101010102
23,39,0.010101010101010102
23,40,0.010101010101010102
9,64,0.010101010101010102
8,28,0.010101010101010102
7,34,0.010101010101010102
4,13,0.010101010101010102
20,42,0.010101010101010102
16,52,0.010101010101010102
24,40,0.010101010101010102
31,49,0.010101010101010102
9,58,0.010101010101010102
8,29,0.010101010101010102
20,34,0.010101010101010102
12,44,0.010101010101010102
12,54,0.010101010101010102
4,23,0.010101010101010102
21,36,0.010101010101010102
11,54,0.01020408163265306
37,53,0.01020408163265306
6,21,0.01020408163265306
12,42,0.01020408163265306
16,53,0.01020408163265306
10,64,0.01020408163265306
23,38,0.01020408163265306
10,60,0.01020408163265306
22,64,0.01020408163265306
11,60,0.01020408163265306
8,64,0.01020408163265306
7,17,0.01020408163265306
12,41,0.01020408163265306
50,63,0.01020408163265306
21,45,0.010309278350515464
9,22,0.010309278350515464
2,23,0.010309278350515464
36,53,0.010309278350515464
19,37,0.010309278350515464
19,58,0.010309278350515464
10,40,0.010309278350515464
6,19,0.010309278350515464
6,22,0.010309278350515464
10,17,0.010309278350515464
24,62,0.010309278350515464
11,44,0.010416666666666666
24,39,0.010416666666666666
31,53,0.010416666666666666
9,54,0.010416666666666666
49,62,0.010416666666666666
21,37,0.010416666666666666
4,18,0.010416666666666666
22,63,0.010416666666666666
12,43,0.010416666666666666
28,51,0.010416666666666666
39,51,0.010416666666666666
11,45,0.010526315789473684
24,44,0.010526315789473684
7,25,0.010526315789473684
32,48,0.010526315789473684
9,38,0.010526315789473684
21,64,0.010526315789473684
20,45,0.010526315789473684
14,29,0.010526315789473684
34,52,0.010526315789473684
36,50,0.010526315789473684
20,46,0.010526315789473684
16,30,0.010526315789473684
8,59,0.010526315789473684
21,42,0.010526315789473684
22,44,0.010526315789473684
4,51,0.010638297872340425
6,13,0.010638297872340425
22,45,0.010638297872340425
35,53,0.010638297872340425
37,51,0.010638297872340425
19,46,0.010638297872340425
14,28,0.010638297872340425
20,57,0.010638297872340425
7,22,0.010638297872340425
8,36,0.010638297872340425
10,54,0.010638297872340425
22,39,0.010638297872340425
32,54,0.010638297872340425
9,24,0.010638297872340425
52,63,0.010638297872340425
34,49,0.010638297872340425
17,30,0.010752688172043012
3,22,0.010752688172043012
3,24,0.010752688172043012
15,51,0.010752688172043012
2,50,0.010752688172043012
15,29,0.010752688172043012
30,52,0.010752688172043012
33,52,0.010752688172043012
4,21,0.010752688172043012
11,41,0.010752688172043012
22,36,0.010752688172043012
19,38,0.010752688172043012
14,25,0.010752688172043012
34,54,0.010752688172043012
3,23,0.010752688172043012
9,28,0.010752688172043012
8,35,0.010752688172043012
8,56,0.010869565217391304
8,30,0.010869565217391304
8,15,0.010869565217391304
8,62,0.010869565217391304
7,24,0.010869565217391304
18,41,0.010869565217391304
14,26,0.010869565217391304
20,39,0.010869565217391304
13,51,0.010869565217391304
18,31,0.010869565217391304
3,11,0.010869565217391304
6,18,0.010869565217391304
23,41,0.010869565217391304
20,60,0.010869565217391304
17,46,0.01098901098901099
18,37,0.01098901098901099
16,59,0.01098901098901099
15,56,0.01098901098901099
15,58,0.01098901098901099
1,10,0.01098901098901099
22,41,0.01098901098901099
20,37,0.01098901098901099
51,63,0.01098901098901099
23,42,0.01098901098901099
31,50,0.01098901098901099
2,12,0.01098901098901099
4,20,0.01098901098901099
19,57,0.01098901098901099
19,44,0.01098901098901099
14,27,0.01098901098901099
33,53,0.011111111111111112
4,17,0.011111111111111112
22,38,0.011111111111111112
10,24,0.011111111111111112
9,33,0.011111111111111112
1,53,0.011111111111111112
19,42,0.011111111111111112
19,39,0.011111111111111112
15,45,0.011111111111111112
35,50,0.011111111111111112
14,45,0.011111111111111112
18,42,0.011111111111111112
21,38,0.011235955056179775
19,45,0.011235955056179775
3,12,0.011235955056179775
10,28,0.011235955056179775
10,58,0.011235955056179775
17,45,0.011235955056179775
9,36,0.011235955056179775
9,37,0.011235955056179775
4,19,0.011235955056179775
10,59,0.011235955056179775
21,40,0.011235955056179775
52,64,0.011235955056179775
8,34,0.011235955056179775
6,23,0.011235955056179775
13,50,0.011235955056179775
14,50,0.011235955056179775
21,44,0.011235955056179775
8,23,0.011363636363636364
30,50,0.011363636363636364
14,49,0.011363636363636364
21,41,0.011363636363636364
21,61,0.011363636363636364
2,21,0.011363636363636364
23,45,0.011363636363636364
3,21,0.011363636363636364
18,64,0.011363636363636364
10,26,0.011363636363636364
2,51,0.011363636363636364
5,23,0.011363636363636364
9,56,0.011363636363636364
9,62,0.011494252873563218
10,16,0.011494252873563218
11,24,0.011494252873563218
14,59,0.011494252873563218
9,57,0.011494252873563218
17,42,0.011494252873563218
16,46,0.011494252873563218
10,25,0.011494252873563218
2,22,0.011494252873563218
9,17,0.011494252873563218
17,64,0.011494252873563218
19,35,0.011494252873563218
6,17,0.011494252873563218
13,46,0.011494252873563218
12,61,0.011494252873563218
29,51,0.011627906976744186
13,43,0.011627906976744186
12,25,0.011627906976744186
16,57,0.011627906976744186
32,53,0.011627906976744186
22,37,0.011627906976744186
20,43,0.011627906976744186
10,36,0.011627906976744186
5,19,0.011627906976744186
18,55,0.011627906976744186
18,45,0.011764705882352941
20,44,0.011764705882352941
18,44,0.011764705882352941
18,46,0.011764705882352941
19,32,0.011764705882352941
20,64,0.011764705882352941
34,50,0.011764705882352941
36,51,0.011764705882352941
20,61,0.011764705882352941
12,26,0.011764705882352941
10,57,0.011764705882352941
17,43,0.011764705882352941
10,62,0.011764705882352941
13,49,0.011764705882352941
8,14,0.011764705882352941
13,48,0.011764705882352941
13,45,0.011764705882352941
10,27,0.011764705882352941
13,47,0.011904761904761904
8,25,0.011904761904761904
13,25,0.011904761904761904
10,35,0.011904761904761904
17,58,0.011904761904761904
5,18,0.011904761904761904
5,22,0.011904761904761904
33,50,0.011904761904761904
35,52,0.011904761904761904
18,57,0.011904761904761904
20,41,0.011904761904761904
9,35,0.011904761904761904
19,64,0.011904761904761904
14,51,0.011904761904761904
14,58,0.011904761904761904
8,33,0.011904761904761904
8,55,0.011904761904761904
23,44,0.011904761904761904
22,62,0.011904761904761904
11,59,0.011904761904761904
8,16,0.012048192771084338
13,41,0.012048192771084338
13,42,0.012048192771084338
5,13,0.012048192771084338
17,38,0.012048192771084338
2,24,0.012048192771084338
19,43,0.012048192771084338
1,49,0.012048192771084338
10,61,0.012048192771084338
16,64,0.012048192771084338
16,58,0.012048192771084338
20,63,0.012048192771084338
9,23,0.012048192771084338
11,25,0.012048192771084338
20,40,0.012195121951219513
17,37,0.012195121951219513
9,30,0.012195121951219513
9,55,0.012195121951219513
9,61,0.012195121951219513
35,51,0.012195121951219513
16,60,0.012195121951219513
10,38,0.012195121951219513
12,59,0.012195121951219513
1,11,0.012195121951219513
10,56,0.012195121951219513
10,63,0.012345679012345678
14,44,0.012345679012345678
8,26,0.012345679012345678
6,20,0.012345679012345678
4,16,0.012345679012345678
9,63,0.012345679012345678
18,59,0.012345679012345678
3,19,0.012345679012345678
21,39,0.012345679012345678
11,64,0.012345679012345678
32,49,0.012345679012345678
2,17,0.012345679012345678
14,60,0.012345679012345678
16,36,0.0125
15,30,0.0125
16,45,0.0125
15,38,0.0125
17,41,0.0125
34,53,0.0125
9,27,0.0125
20,38,0.0125
36,52,0.0125
19,41,0.0125
3,20,0.0125
19,59,0.0125
18,38,0.0125
7,15,0.0125
11,61,0.0125
13,26,0.0125
18,58,0.012658227848101266
1,22,0.012658227848101266
17,44,0.012658227848101266
9,26,0.012658227848101266
19,40,0.012658227848101266
2,19,0.012658227848101266
12,28,0.012658227848101266
17,59,0.012658227848101266
10,30,0.012658227848101266
16,51,0.012658227848101266
15,60,0.012658227848101266
15,44,0.012658227848101266
15,59,0.012658227848101266
13,44,0.012658227848101266
8,31,0.012658227848101266
14,30,0.012658227848101266
11,55,0.012658227848101266
21,62,0.01282051282051282
17,60,0.01282051282051282
20,36,0.01282051282051282
19,60,0.01282051282051282
10,39,0.01282051282051282
3,18,0.01282051282051282
12,38,0.01282051282051282
12,58,0.01282051282051282
1,24,0.01282051282051282
1,52,0.012987012987012988
14,55,0.012987012987012988
11,62,0.012987012987012988
17,31,0.012987012987012988
16,44,0.012987012987012988
11,38,0.012987012987012988
16,31,0.012987012987012988
11,56,0.012987012987012988
12,63,0.012987012987012988
8,32,0.012987012987012988
14,43,0.013157894736842105
14,41,0.013157894736842105
7,14,0.013157894736842105
18,40,0.013157894736842105
10,37,0.013157894736842105
17,61,0.013157894736842105
20,35,0.013157894736842105
9,16,0.013157894736842105
34,51,0.013333333333333334
18,39,0.013333333333333334
19,36,0.013333333333333334
8,24,0.013333333333333334
11,57,0.013333333333333334
11,40,0.013333333333333334
11,26,0.013333333333333334
11,28,0.013333333333333334
3,17,0.013333333333333334
12,39,0.013333333333333334
13,38,0.013333333333333334
6,14,0.013513513513513514
18,43,0.013513513513513514
9,29,0.013513513513513514
20,62,0.013513513513513514
3,13,0.013513513513513514
14,38,0.013513513513513514
13,28,0.013513513513513514
31,51,0.013513513513513514
2,20,0.013513513513513514
12,62,0.0136986301369863
1,20,0.0136986301369863
14,61,0.0136986301369863
13,61,0.0136986301369863
11,27,0.0136986301369863
9,34,0.0136986301369863
17,32,0.0136986301369863
15,62,0.0136986301369863
18,36,0.0136986301369863
19,33,0.0136986301369863
19,63,0.0136986301369863
1,23,0.0136986301369863
17,63,0.0136986301369863
11,58,0.013888888888888888
30,51,0.013888888888888888
12,40,0.013888888888888888
14,42,0.013888888888888888
5,17,0.013888888888888888
12,27,0.013888888888888888
17,39,0.013888888888888888
19,61,0.013888888888888888
3,15,0.013888888888888888
15,57,0.013888888888888888
17,36,0.014084507042253521
11,36,0.014084507042253521
11,63,0.014084507042253521
4,15,0.014084507042253521
11,39,0.014084507042253521
12,31,0.014084507042253521
12,33,0.014084507042253521
7,16,0.014084507042253521
12,36,0.014084507042253521
16,40,0.014084507042253521
10,29,0.014084507042253521
12,56,0.014285714285714285
2,13,0.014285714285714285
15,31,0.014285714285714285
5,20,0.014285714285714285
17,40,0.014285714285714285
16,42,0.014285714285714285
15,63,0.014285714285714285
15,39,0.014492753623188406
10,31,0.014492753623188406
15,41,0.014492753623188406
16,41,0.014492753623188406
10,34,0.014492753623188406
15,42,0.014492753623188406
1,19,0.014492753623188406
13,55,0.014492753623188406
11,30,0.014492753623188406
13,60,0.014492753623188406
12,29,0.014492753623188406
18,63,0.014705882352941176
10,33,0.014705882352941176
18,60,0.014705882352941176
1,51,0.014705882352941176
11,31,0.014705882352941176
1,21,0.014705882352941176
14,63,0.014705882352941176
5,14,0.014925373134328358
12,30,0.014925373134328358
13,30,0.014925373134328358
12,64,0.014925373134328358
32,50,0.014925373134328358
1,50,0.014925373134328358
3,16,0.014925373134328358
18,35,0.014925373134328358
16,37,0.014925373134328358
11,34,0.014925373134328358
5,15,0.014925373134328358
4,14,0.014925373134328358
15,61,0.015151515151515152
16,38,0.015151515151515152
16,43,0.015151515151515152
10,55,0.015151515151515152
6,16,0.015151515151515152
3,14,0.015151515151515152
33,51,0.015151515151515152
9,25,0.015151515151515152
18,32,0.015151515151515152
31,52,0.015151515151515152
11,29,0.015151515151515152
6,15,0.015151515151515152
12,35,0.015151515151515152
13,27,0.015384615384615385
2,15,0.015384615384615385
12,57,0.015384615384615385
13,29,0.015384615384615385
1,17,0.015384615384615385
9,31,0.015384615384615385
16,32,0.015384615384615385
19,34,0.015384615384615385
14,62,0.015625
12,34,0.015625
12,37,0.015625
11,33,0.015625
15,43,0.015625
15,36,0.015625
14,64,0.015625
15,35,0.015873015873015872
12,55,0.015873015873015872
14,31,0.015873015873015872
16,61,0.015873015873015872
32,51,0.015873015873015872
2,18,0.015873015873015872
13,40,0.015873015873015872
32,52,0.015873015873015872
14,39,0.015873015873015872
11,37,0.015873015873015872
13,64,0.015873015873015872
2,14,0.016129032258064516
13,39,0.016129032258064516
14,37,0.016129032258064516
13,62,0.016129032258064516
2,16,0.016129032258064516
16,63,0.016129032258064516
17,33,0.016129032258064516
1,15,0.016129032258064516
1,18,0.016129032258064516
13,56,0.01639344262295082
13,37,0.01639344262295082
17,62,0.01639344262295082
16,39,0.01639344262295082
17,35,0.01639344262295082
5,16,0.016666666666666666
10,32,0.016666666666666666
13,31,0.016666666666666666
16,35,0.016666666666666666
15,64,0.016666666666666666
18,62,0.016666666666666666
19,62,0.016666666666666666
14,35,0.016666666666666666
16,62,0.01694915254237288
9,32,0.01694915254237288
11,35,0.01694915254237288
18,61,0.017241379310344827
14,34,0.017241379310344827
15,37,0.017241379310344827
14,57,0.017241379310344827
11,32,0.017241379310344827
18,34,0.017241379310344827
1,14,0.017543859649122806
16,33,0.017543859649122806
13,59,0.017543859649122806
13,63,0.017543859649122806
14,56,0.017857142857142856
13,58,0.017857142857142856
14,36,0.017857142857142856
14,40,0.01818181818181818
15,40,0.01818181818181818
13,32,0.018518518518518517
14,33,0.018518518518518517
13,57,0.018518518518518517
12,32,0.018518518518518517
1,12,0.018867924528301886
1,13,0.018867924528301886
1,16,0.019230769230769232
17,34,0.0196078431372549
15,33,0.0196078431372549
18,33,0.02
16,34,0.02
15,34,0.02040816326530612
14,32,0.020833333333333332
13,33,0.02127659574468085
13,36,0.02127659574468085
15,32,0.02127659574468085
13,34,0.022727272727272728
13,35,0.024390243902439025
